Date,Model,Player,Exact Prediction,Betting Line,Standard Deviation Estimate (RMSE),Probability Over Line,Probability Under Line,Implied Probability Over (from odds),Implied Probability Under (from odds),Edge Over,Edge Under,Result
2024-11-11,CONSENSUS PICK,Jordan Poole,3.167794057625074,2.5,2.837876382540085,59.30%,40.70%,61.39%,45.05%,-0.0208818533053929,-0.0434682110446714,
2024-11-11,CONSENSUS PICK,Jalen Green,4.474522059726722,5.5,2.837876382540085,35.89%,64.11%,46.08%,60.32%,-0.1019120722018883,0.0379079759397276,
2024-11-11,CONSENSUS PICK,Jabari Smith Jr.,6.142235349737194,6.5,2.837876382540085,44.98%,55.02%,53.49%,52.83%,-0.085044567578597,0.0218589598559116,
2024-11-11,CONSENSUS PICK,Bilal Coulibaly,4.279153263979388,5.5,2.837876382540085,33.35%,66.65%,54.95%,51.46%,-0.2160234838500409,0.1519108275043748,
2024-11-11,CONSENSUS PICK,Fred VanVleet,3.5720584121610552,3.5,2.837876382540085,51.01%,48.99%,60.32%,46.08%,-0.0930458820336349,0.0290417857714741,
2024-11-11,CONSENSUS PICK,Dillon Brooks,3.443296381578526,3.5,2.837876382540085,49.20%,50.80%,55.16%,51.22%,-0.059540243519222,-0.0042243851584549,
2024-11-11,CONSENSUS PICK,Terance Mann,3.3813749105996216,3.5,2.837876382540085,48.33%,51.67%,54.55%,51.92%,-0.062125738717507,-0.0025595759678076,
2024-11-11,CONSENSUS PICK,Norman Powell,3.251514444728818,3.5,2.837876382540085,46.51%,53.49%,46.51%,59.84%,-3.235304897375446e-06,-0.0635066180620588,
2024-11-11,CONSENSUS PICK,Luguentz Dort,4.195735845120557,3.5,2.837876382540085,59.68%,40.32%,58.85%,47.62%,0.0083566428990586,-0.0730244853446788,
2024-11-11,CONSENSUS PICK,Shai Gilgeous-Alexander,6.3135302738606,6.5,2.837876382540085,47.38%,52.62%,45.87%,60.63%,0.0150897593487272,-0.0801045682774277,
2024-11-11,CONSENSUS PICK,Jalen Williams,4.883763588560747,5.5,2.837876382540085,41.40%,58.60%,54.13%,52.38%,-0.1272375195924081,0.0621435921131595,
2024-11-11,CONSENSUS PICK,James Harden,4.316045904985216,5.5,2.837876382540085,33.83%,66.17%,62.55%,43.86%,-0.2872010800994097,0.223136424077332,
2024-11-11,CONSENSUS PICK,Ivica Zubac,7.913594753392452,12.5,2.837876382540085,5.30%,94.70%,52.38%,54.13%,-0.4707774889296426,0.4056835614503941,
2024-11-11,CONSENSUS PICK,De'Aaron Fox,4.49601251848796,4.5,2.837876382540085,49.94%,50.06%,59.51%,46.95%,-0.0957022514048306,0.031076982924855,
2024-11-11,CONSENSUS PICK,Domantas Sabonis,12.15999128894923,12.5,2.837876382540085,45.23%,54.77%,53.70%,52.61%,-0.0847205896197883,0.0216172018718507,
2024-11-11,CONSENSUS PICK,Keldon Johnson,5.544463782441871,5.5,2.837876382540085,50.63%,49.37%,54.34%,52.15%,-0.0371286326125827,-0.0277814632996761,
2024-11-11,CONSENSUS PICK,Kevin Huerter,3.5496491990860792,4.5,2.837876382540085,36.89%,63.11%,47.17%,59.18%,-0.1028406749787629,0.0393058270773382,
2024-11-11,CONSENSUS PICK,Julian Champagnie,3.4008882658236934,4.5,2.837876382540085,34.93%,65.07%,57.45%,48.78%,-0.2252013107252917,0.1629283475701282,
2024-11-11,CONSENSUS PICK,Victor Wembanyama,8.706033986085686,11.5,2.837876382540085,16.24%,83.76%,52.83%,53.49%,-0.3658736634643625,0.3026880557416772,
2024-11-11,CONSENSUS PICK,Chris Paul,2.8350987762497653,3.5,2.837876382540085,40.74%,59.26%,52.15%,54.34%,-0.1141532503968358,0.049243154484577,
2024-11-11,CONSENSUS PICK,DeMar DeRozan,4.992130006971776,3.5,2.837876382540085,70.05%,29.95%,62.55%,43.86%,0.0750151388558977,-0.1390797948779753,
2024-11-11,CONSENSUS PICK,Harrison Barnes,3.215466607468363,3.5,2.837876382540085,46.01%,53.99%,47.85%,58.51%,-0.0184010490121327,-0.0451300911732988,
2024-11-11,CONSENSUS PICK,Keegan Murray,5.986061322884837,7.5,2.837876382540085,29.69%,70.31%,56.52%,50.00%,-0.2683652989952295,0.2031479076908817,
